customer_id,purchase_date,amount
CUST0999,2024-09-20,175.93
CUST0610,2024-06-07,70.15
CUST0859,2024-05-27,365.35
CUST0286,2024-03-08,300.89
CUST0775,2024-02-05,472.18
CUST0365,2024-05-01,336.67
CUST0973,2024-06-06,493.89
CUST0524,2024-08-10,82.21
CUST0466,2024-11-05,69.87
CUST0502,2024-04-20,123.1
CUST0966,2024-10-23,24.56
CUST0756,2024-12-03,416.85
CUST0511,2024-01-18,23.11
CUST0184,2024-06-18,306.25
CUST0335,2024-10-13,158.35
CUST0639,2024-11-11,382.48
CUST0677,2024-04-08,386.11
CUST0812,2024-05-06,108.95
CUST0678,2024-04-20,250.22
CUST0268,2024-03-28,178.37
CUST0881,2024-03-29,277.84
CUST0976,2024-12-14,495.45
CUST0902,2024-10-31,197.98
CUST0323,2024-06-21,226.85
CUST0037,2024-12-14,96.67
CUST0676,2024-07-28,443.5
CUST0169,2024-04-23,221.03
CUST0320,2024-06-14,248.85
CUST0113,2024-03-14,340.76
CUST0676,2024-03-22,345.83
CUST0586,2024-05-04,243.2
CUST0875,2024-10-11,258.28
CUST0401,2024-08-18,252.4
CUST0995,2024-06-20,312.3
CUST0362,2024-08-07,167.04
CUST0029,2024-03-03,32.11
CUST0858,2024-06-26,180.95
CUST0760,2024-03-07,23.18
CUST0913,2024-02-14,177.22
CUST0100,2024-05-25,179.12
CUST0366,2024-06-03,182.12
CUST0678,2024-08-27,131.33
CUST0664,2024-07-24,300.34
CUST0933,2024-01-13,42.1
CUST0313,2024-11-02,175.42
CUST0021,2024-03-30,169.8
CUST0472,2024-01-29,433.05
CUST0582,2024-04-11,451.69
CUST0274,2024-12-20,351.02
CUST0603,2024-12-19,493.02
CUST0387,2024-03-13,201.25
CUST0587,2024-11-10,406.08
CUST0103,2024-01-12,340.8
CUST0345,2024-04-20,256.36
CUST0784,2024-01-24,176.37
CUST0630,2024-07-30,188.03
CUST0447,2024-09-18,253.51
CUST0868,2024-11-22,421.79
CUST0549,2024-09-12,150.8
CUST0049,2024-07-31,498.15
CUST0412,2024-09-06,316.04
CUST0981,2024-11-13,361.68
CUST0593,2024-11-12,300.01
CUST0280,2024-11-26,287.55
CUST0544,2024-05-01,219.28
CUST0356,2024-11-21,329.25
CUST0310,2024-04-16,404.02
CUST0444,2024-01-26,274.57
CUST0205,2024-06-01,207.13
CUST0640,2024-04-11,232.08
CUST0782,2024-03-25,98.49
CUST0020,2024-02-13,354.63
CUST0884,2024-09-26,292.65
CUST0219,2024-01-27,481.44
CUST0761,2024-05-05,141.29
CUST0654,2024-04-02,406.38
CUST0874,2024-05-22,467.97
CUST0745,2024-02-14,39.34
CUST0206,2024-06-27,236.62
CUST0247,2024-10-14,375.75
CUST0784,2024-07-30,423.62
CUST0421,2024-07-20,431.49
CUST0934,2024-11-28,320.62
CUST0867,2024-06-02,140.8
CUST0294,2024-02-04,88.69
CUST0704,2024-02-27,125.7
CUST0245,2024-11-02,83.48
CUST0029,2024-08-27,400.55
CUST0318,2024-05-07,247.84
CUST0447,2024-05-28,326.99
CUST0038,2024-09-18,88.09
CUST0140,2024-12-16,136.61
CUST0823,2024-08-10,332.75
CUST0181,2024-02-05,427.74
CUST0987,2024-04-26,393.29
CUST0057,2024-11-18,163.81
CUST0306,2024-11-28,451.28
CUST0417,2024-06-27,339.12
CUST0907,2024-11-14,204.48
CUST0860,2024-10-20,125.66
CUST0585,2024-04-18,467.14
CUST0535,2024-01-25,416.2
CUST0973,2024-04-06,133.39
CUST0906,2024-11-14,126.66
CUST0126,2024-07-23,171.35
CUST0599,2024-06-14,404.86
CUST0762,2024-09-01,468.4
CUST0224,2024-10-18,62.34
CUST0220,2024-08-12,225.34
CUST0261,2024-03-04,37.4
CUST0547,2024-06-22,352.81
CUST0116,2024-07-21,277.42
CUST0487,2024-01-16,130.71
CUST0285,2024-10-17,187.87
CUST0733,2024-06-25,412.47
CUST0022,2024-02-04,483.73
CUST0621,2024-12-13,422.32
CUST0679,2024-12-03,348.43
CUST0808,2024-01-22,127.44
CUST0566,2024-06-17,161.54
CUST0982,2024-01-07,187.8
CUST0832,2024-01-15,69.81
CUST0888,2024-08-31,430.25
CUST0398,2024-12-26,455.8
CUST0403,2024-08-22,157.44
CUST0959,2024-09-01,155.74
CUST0881,2024-10-09,458.79
CUST0647,2024-07-21,440.94
CUST0786,2024-02-05,209.08
CUST0035,2024-08-12,434.56
CUST0843,2024-04-23,240.83
CUST0423,2024-07-13,361.52
CUST0898,2024-11-09,413.96
CUST0716,2024-08-19,258.1
CUST0361,2024-05-29,305.04
CUST0833,2024-03-25,371.51
CUST0465,2024-01-10,23.4
CUST0054,2024-02-06,324.38
CUST0646,2024-05-17,397.6
CUST0140,2024-12-29,206.32
CUST0644,2024-07-27,163.72
CUST0085,2024-11-04,87.33
CUST0529,2024-02-02,383.95
CUST0868,2024-03-01,346.02
CUST0812,2024-07-20,231.23
CUST0895,2024-10-23,137.73
CUST0704,2024-03-02,415.12
CUST0819,2024-08-08,107.35
CUST0425,2024-06-25,99.13
CUST0898,2024-06-20,472.93
CUST0906,2024-03-13,120.0
CUST0971,2024-12-19,462.33
CUST0663,2024-02-21,317.05
CUST0929,2024-11-15,487.32
CUST0204,2024-08-18,353.62
CUST0173,2024-12-05,206.51
CUST0440,2024-02-27,137.48
CUST0092,2024-06-25,93.36
CUST0581,2024-10-31,16.92
CUST0539,2024-05-22,388.95
CUST0951,2024-05-12,415.36
CUST0507,2024-10-31,120.0
CUST0209,2024-09-24,473.57
CUST0833,2024-08-16,151.1
CUST0507,2024-06-18,73.8
CUST0877,2024-09-16,304.04
CUST0844,2024-08-08,366.09
CUST0194,2024-05-30,98.38
CUST0812,2024-10-17,24.1
CUST1000,2024-08-18,125.39
CUST0462,2024-08-25,191.12
CUST0701,2024-02-03,234.5
CUST0011,2024-05-04,75.27
CUST0332,2024-01-11,204.8
CUST0218,2024-06-17,357.14
CUST0754,2024-02-29,135.55
CUST0098,2024-03-20,38.79
CUST0341,2024-09-01,240.76
CUST0363,2024-02-24,470.27
CUST0991,2024-02-28,357.69
CUST0830,2024-12-07,12.63
CUST0517,2024-02-17,196.66
CUST0405,2024-01-22,191.74
CUST0992,2024-03-19,30.15
CUST0184,2024-08-19,93.23
CUST0505,2024-07-10,440.17
CUST0136,2024-11-15,165.49
CUST0544,2024-05-23,79.48
CUST0120,2024-07-23,31.64
CUST0131,2024-04-19,437.12
CUST0855,2024-08-09,376.43
CUST0949,2024-05-24,148.63
CUST0898,2024-08-18,310.34
CUST0780,2024-08-17,263.32
CUST0447,2024-10-07,164.62
CUST0504,2024-10-14,282.28
CUST0946,2024-01-29,321.96
CUST0451,2024-12-03,102.57
CUST0056,2024-09-04,99.74
CUST0482,2024-08-19,90.14
CUST0479,2024-05-21,66.85
CUST0917,2024-04-21,29.99
CUST0366,2024-01-02,284.82
CUST0469,2024-04-22,65.12
CUST0738,2024-10-16,70.59
CUST0096,2024-09-17,435.4
CUST0185,2024-10-05,377.47
CUST0843,2024-08-13,285.99
CUST0680,2024-03-06,114.07
CUST0995,2024-12-28,267.75
CUST0585,2024-09-29,214.05
CUST0079,2024-08-26,386.44
CUST0694,2024-11-12,444.81
CUST0027,2024-08-07,343.84
CUST0697,2024-10-29,203.14
CUST0605,2024-11-06,420.12
CUST0158,2024-12-16,49.72
CUST0851,2024-01-03,333.17
CUST0465,2024-02-13,478.05
CUST0609,2024-01-29,12.84
CUST0994,2024-12-08,331.52
CUST0974,2024-05-13,169.21
CUST0750,2024-03-14,73.37
CUST0884,2024-12-06,402.76
CUST0290,2024-07-18,401.09
CUST0762,2024-11-24,278.11
CUST0617,2024-06-18,55.35
CUST0262,2024-09-30,127.64
CUST0790,2024-06-09,53.7
CUST0873,2024-09-15,89.84
CUST0799,2024-06-07,149.62
CUST0771,2024-01-31,85.53
CUST0306,2024-04-23,402.54
CUST0754,2024-07-25,452.83
CUST0618,2024-10-24,185.93
CUST0099,2024-06-25,261.2
CUST0502,2024-05-16,443.85
CUST0488,2024-08-15,285.9
CUST0434,2024-11-14,380.68
CUST0831,2024-06-25,310.8
CUST0445,2024-02-12,218.75
CUST0042,2024-04-12,177.45
CUST0475,2024-01-19,119.87
CUST0703,2024-10-12,466.03
CUST0540,2024-02-12,327.14
CUST0086,2024-08-04,239.43
CUST0082,2024-04-30,157.19
CUST0131,2024-01-15,452.42
CUST0862,2024-08-25,266.32
CUST0303,2024-03-14,33.39
CUST0079,2024-12-07,261.57
CUST0523,2024-05-27,212.38
CUST0476,2024-01-27,362.95
CUST0833,2024-08-23,184.17
CUST0600,2024-11-19,386.64
CUST0017,2024-11-02,372.85
CUST0474,2024-09-30,395.23
CUST0864,2024-06-12,32.18
CUST0427,2024-01-05,155.85
CUST0602,2024-05-12,381.1
CUST0461,2024-02-15,405.84
CUST0350,2024-09-26,113.42
CUST0081,2024-02-25,137.07
CUST0690,2024-11-06,222.56
CUST0019,2024-12-28,203.52
CUST0014,2024-10-04,331.34
CUST0472,2024-01-11,208.49
CUST0674,2024-02-26,365.7
CUST0311,2024-02-18,408.43
CUST0632,2024-06-29,348.42
CUST0987,2024-01-12,340.8
CUST0824,2024-07-29,52.94
CUST0139,2024-12-23,103.49
CUST0836,2024-12-22,351.06
CUST0193,2024-12-17,112.52
CUST0665,2024-10-17,328.37
CUST0447,2024-02-14,430.51
CUST0552,2024-09-24,52.19
CUST0789,2024-05-07,82.6
CUST0433,2024-12-19,67.06
CUST0925,2024-10-13,372.0
CUST0456,2024-04-26,241.03
CUST0881,2024-05-14,296.76
CUST0207,2024-08-02,289.02
CUST0854,2024-06-13,34.95
CUST0009,2024-11-08,318.9
CUST0731,2024-05-23,489.95
CUST0869,2024-04-21,371.17
CUST0611,2024-03-22,499.52
CUST0038,2024-04-25,205.84
CUST0526,2024-03-03,365.06
CUST0958,2024-01-18,453.49
CUST0889,2024-04-25,123.63
CUST0063,2024-04-04,19.32
CUST0591,2024-07-22,281.1
CUST0275,2024-02-03,214.4
CUST0485,2024-11-01,252.45
CUST0962,2024-02-04,179.91
CUST0715,2024-05-21,20.2
CUST0295,2024-09-23,239.93
CUST0449,2024-09-03,258.74
CUST0602,2024-01-15,176.18
CUST0617,2024-01-29,239.55
CUST0905,2024-08-02,364.27
CUST0400,2024-05-31,418.21
CUST0690,2024-01-31,369.95
CUST0816,2024-05-03,401.88
CUST0865,2024-10-09,314.7
CUST0290,2024-01-12,377.13
CUST0684,2024-04-27,73.26
CUST0205,2024-10-11,306.82
CUST0104,2024-06-01,472.1
CUST0506,2024-07-28,125.01
CUST0571,2024-12-06,499.64
CUST0368,2024-08-19,184.95
CUST0163,2024-10-02,415.69
CUST0916,2024-04-17,25.67
CUST0066,2024-07-11,221.0
CUST0633,2024-09-05,69.14
CUST0230,2024-04-25,136.33
CUST0349,2024-07-02,386.99
CUST0789,2024-03-20,141.07
CUST0155,2024-01-12,438.11
CUST0619,2024-01-23,61.03
CUST0052,2024-05-20,401.5
CUST0986,2024-11-04,487.58
CUST0801,2024-02-22,308.73
CUST0879,2024-11-08,413.57
CUST0043,2024-04-15,61.65
CUST0646,2024-10-31,436.73
CUST0933,2024-06-28,86.95
CUST0300,2024-01-03,226.34
CUST0519,2024-04-19,368.95
CUST0102,2024-10-13,327.08
CUST0343,2024-10-21,70.26
CUST0207,2024-05-20,485.12
CUST0788,2024-12-27,130.2
CUST0829,2024-05-02,177.25
CUST0518,2024-10-04,51.76
CUST0382,2024-06-01,186.72
CUST0681,2024-08-27,84.29
CUST0772,2024-04-03,216.64
CUST0234,2024-10-21,402.87
CUST0424,2024-06-04,450.05
CUST0975,2024-04-10,399.36
CUST0371,2024-12-15,226.86
CUST0789,2024-12-25,361.64
CUST0530,2024-11-25,51.54
CUST0323,2024-06-08,491.15
CUST0169,2024-05-22,40.12
CUST0778,2024-12-12,333.49
CUST0657,2024-10-14,452.23
CUST0060,2024-02-11,490.22
CUST0819,2024-01-27,439.15
CUST0997,2024-08-01,215.46
CUST0908,2024-01-17,353.39
CUST0895,2024-07-28,363.56
CUST0322,2024-07-07,13.87
CUST0287,2024-04-04,309.1
CUST0151,2024-01-07,207.93
CUST0660,2024-09-16,444.91
CUST0640,2024-02-18,329.5
CUST0715,2024-07-07,444.96
CUST0801,2024-02-02,208.21
CUST0203,2024-07-29,51.3
CUST0551,2024-07-12,201.1
CUST0737,2024-10-27,265.03
CUST0554,2024-08-07,114.73
CUST0524,2024-03-23,163.0
CUST0349,2024-02-09,88.41
CUST0029,2024-03-29,300.33
CUST0248,2024-07-28,365.99
CUST0518,2024-11-04,368.67
CUST0862,2024-06-23,137.28
CUST0520,2024-07-02,70.67
CUST0775,2024-02-01,471.26
CUST0460,2024-07-31,290.49
CUST0006,2024-05-12,176.1
CUST0242,2024-03-08,287.14
CUST0916,2024-02-13,336.11
CUST0865,2024-03-01,124.58
CUST0307,2024-08-07,336.79
CUST0835,2024-03-12,339.49
CUST0732,2024-06-20,264.64
CUST0254,2024-11-07,170.65
CUST0597,2024-09-23,413.19
CUST0370,2024-05-12,58.01
CUST0729,2024-05-27,415.93
CUST0084,2024-11-13,40.47
CUST0910,2024-10-25,243.36
CUST0457,2024-11-21,190.95
CUST0539,2024-06-07,298.24
CUST0532,2024-06-11,437.29
CUST0599,2024-04-19,321.87
CUST0451,2024-01-13,466.21
CUST0502,2024-05-31,413.67
CUST0148,2024-04-16,72.29
CUST0729,2024-05-10,73.4
CUST0722,2024-04-12,433.0
CUST0121,2024-01-10,114.19
CUST0485,2024-12-14,375.78
CUST0967,2024-03-19,190.97
CUST0975,2024-10-31,304.78
CUST0419,2024-11-04,69.22
CUST0586,2024-08-04,29.74
CUST0157,2024-10-31,192.02
CUST0384,2024-07-28,154.05
CUST0029,2024-10-18,79.65
CUST0604,2024-05-29,33.84
CUST0916,2024-07-27,445.64
CUST0221,2024-09-28,411.37
CUST0501,2024-12-29,69.94
CUST0358,2024-11-26,436.51
CUST0428,2024-04-28,290.8
CUST0580,2024-05-13,451.14
CUST0801,2024-06-20,242.86
CUST0738,2024-02-24,75.08
CUST0142,2024-04-16,321.87
CUST0780,2024-05-14,336.94
CUST0153,2024-07-17,53.76
CUST0640,2024-01-25,315.56
CUST0397,2024-09-02,451.12
CUST0348,2024-03-29,32.45
CUST0687,2024-05-18,370.6
CUST0662,2024-11-15,434.32
CUST0725,2024-12-18,290.28
CUST0816,2024-01-03,161.34
CUST0661,2024-10-28,325.52
CUST0088,2024-09-23,478.03
CUST0555,2024-03-10,381.23
CUST0981,2024-03-14,265.66
CUST0769,2024-05-01,256.29
CUST0020,2024-10-30,332.54
CUST0545,2024-09-29,481.56
CUST0282,2024-09-16,130.19
CUST0723,2024-03-09,227.67
CUST0827,2024-04-01,307.36
CUST0412,2024-03-04,32.04
CUST0883,2024-12-19,176.58
CUST0185,2024-06-01,21.79
CUST0541,2024-07-21,197.19
CUST0094,2024-11-02,490.1
CUST0555,2024-10-05,149.82
CUST0188,2024-08-22,386.47
CUST0158,2024-07-26,476.56
CUST0695,2024-10-05,38.87
CUST0985,2024-07-17,98.91
CUST0731,2024-12-01,156.03
CUST0102,2024-07-20,79.81
CUST0915,2024-07-18,136.39
CUST0965,2024-10-30,35.42
CUST0246,2024-02-29,297.15
CUST0505,2024-04-14,378.67
CUST0395,2024-11-02,141.95
CUST0326,2024-05-07,281.03
CUST0068,2024-04-27,24.16
CUST0649,2024-09-02,457.73
CUST0020,2024-08-15,281.5
CUST0601,2024-01-20,59.74
CUST0782,2024-03-21,329.26
CUST0129,2024-07-28,288.44
CUST0457,2024-11-18,424.68
CUST0513,2024-09-17,393.61
CUST0146,2024-06-22,274.82
CUST0173,2024-08-27,273.39
CUST0434,2024-03-21,231.35
CUST0002,2024-05-07,480.95
CUST0636,2024-08-04,330.0
CUST0172,2024-12-30,39.49
CUST0944,2024-04-28,143.92
CUST0257,2024-01-17,196.28
CUST0360,2024-02-11,114.25
CUST0861,2024-04-13,147.84
CUST0166,2024-04-01,285.91
CUST0308,2024-11-15,203.7
CUST0126,2024-10-20,365.29
CUST0287,2024-05-23,113.32
CUST0517,2024-07-21,443.13
CUST0969,2024-07-08,321.23
CUST0771,2024-01-03,231.83
CUST0252,2024-01-26,491.68
CUST0350,2024-09-14,235.3
CUST0614,2024-07-15,17.78
CUST0709,2024-10-23,326.76
CUST0003,2024-02-23,243.5
CUST0924,2024-12-26,339.63
CUST0424,2024-03-21,448.68
CUST0721,2024-04-24,383.61
CUST0552,2024-11-19,395.78
CUST0665,2024-02-01,47.99
CUST0032,2024-01-22,228.14
CUST0127,2024-07-03,486.3
CUST0386,2024-02-27,185.4
CUST0182,2024-01-09,492.06
CUST0128,2024-05-08,191.54
CUST0198,2024-05-17,14.59
CUST0761,2024-12-20,381.63
CUST0697,2024-01-02,185.33
CUST0093,2024-02-20,316.37
CUST0828,2024-09-08,124.79
CUST0506,2024-06-28,28.03
CUST0505,2024-01-05,356.41
CUST0215,2024-12-27,106.08
CUST0841,2024-02-08,204.08
CUST0891,2024-08-10,288.86
CUST0506,2024-10-04,280.37
CUST0676,2024-03-16,339.37
CUST0618,2024-03-16,96.01
CUST0603,2024-10-26,375.53
CUST0131,2024-08-20,467.45
CUST0877,2024-09-05,441.69
CUST0747,2024-08-12,104.01
CUST0695,2024-12-19,496.06
CUST0710,2024-01-18,271.14
CUST0259,2024-01-17,284.46
CUST0465,2024-12-29,469.57
CUST0657,2024-01-21,472.11
CUST0054,2024-07-18,221.95
CUST0417,2024-08-12,69.64
CUST0531,2024-05-06,252.83
CUST0530,2024-12-08,443.06
CUST0230,2024-12-06,146.19
CUST0431,2024-04-02,229.94
CUST0006,2024-06-13,105.36
CUST0084,2024-03-13,405.76
CUST0756,2024-09-06,489.27
CUST0434,2024-11-22,459.33
CUST0202,2024-10-07,171.32
CUST0065,2024-02-14,316.39
CUST0029,2024-04-29,221.65
CUST0025,2024-03-02,400.64
CUST0958,2024-07-12,421.85
CUST0254,2024-11-05,242.05
CUST0982,2024-07-09,417.93
CUST0842,2024-07-13,264.64
CUST0243,2024-11-23,390.12
CUST0635,2024-05-20,384.41
CUST0641,2024-05-16,293.68
CUST0088,2024-11-29,459.19
CUST0387,2024-07-23,446.14
CUST0711,2024-11-27,393.5
CUST0064,2024-05-18,36.85
CUST0626,2024-02-14,221.6
CUST0105,2024-01-19,37.34
CUST0054,2024-08-02,426.47
CUST0412,2024-11-11,312.48
CUST0421,2024-09-02,433.65
CUST0807,2024-01-28,315.76
CUST0465,2024-06-17,237.46
CUST0439,2024-02-17,313.42
CUST0348,2024-02-01,469.42
CUST0802,2024-12-17,232.5
CUST0337,2024-03-05,104.32
CUST0106,2024-12-24,301.64
CUST0070,2024-03-02,396.81
CUST0199,2024-03-12,71.73
CUST0522,2024-08-21,184.14
CUST0493,2024-02-17,227.87
CUST0249,2024-10-21,400.54
CUST0062,2024-10-26,162.72
CUST0447,2024-04-12,480.27
CUST0773,2024-06-30,162.48
CUST0907,2024-03-28,389.99
CUST0151,2024-05-04,161.25
CUST0352,2024-08-03,190.73
CUST0009,2024-04-09,297.36
CUST0695,2024-10-17,38.09
CUST0520,2024-03-19,430.76
CUST0433,2024-07-07,105.75
CUST0206,2024-02-07,455.17
CUST0805,2024-11-25,177.36
CUST0684,2024-05-01,350.44
CUST0479,2024-02-27,349.28
CUST0873,2024-03-09,287.39
CUST0344,2024-02-19,156.82
CUST0337,2024-10-08,61.38
CUST0898,2024-12-09,253.01
CUST0943,2024-12-29,323.0
CUST0710,2024-09-04,238.6
CUST0219,2024-08-30,245.57
CUST0787,2024-07-14,405.56
CUST0385,2024-09-16,206.15
CUST0846,2024-12-27,187.78
CUST0076,2024-06-30,24.71
CUST0118,2024-10-19,152.38
CUST0200,2024-02-11,296.99
CUST0784,2024-06-29,31.51
CUST0031,2024-09-20,106.93
CUST0179,2024-09-09,443.84
CUST0737,2024-10-02,176.51
CUST0568,2024-08-27,97.49
CUST0023,2024-10-01,423.01
CUST0933,2024-11-09,20.29
CUST0694,2024-10-21,195.67
CUST0807,2024-11-04,175.81
CUST0216,2024-07-27,233.54
CUST0379,2024-06-23,333.85
CUST0964,2024-04-05,488.78
CUST0639,2024-05-22,440.41
CUST0067,2024-10-31,80.77
CUST0947,2024-10-25,399.5
CUST0197,2024-04-02,195.32
CUST0384,2024-07-21,303.78
CUST0652,2024-08-27,461.3
CUST0782,2024-02-19,297.79
CUST0875,2024-03-31,154.15
CUST0153,2024-07-16,131.11
CUST0645,2024-08-09,437.7
CUST0872,2024-04-14,484.51
CUST0908,2024-04-24,112.53
CUST0084,2024-05-04,397.59
CUST0630,2024-11-27,92.04
CUST0398,2024-02-04,378.06
CUST0384,2024-04-19,264.26
CUST0184,2024-07-19,359.12
CUST0539,2024-01-10,246.82
CUST0979,2024-04-21,242.14
CUST0596,2024-06-08,322.67
CUST0810,2024-03-07,328.37
CUST0213,2024-09-09,448.49
CUST0463,2024-09-01,203.99
CUST0314,2024-05-27,445.47
CUST0586,2024-10-11,468.39
CUST0384,2024-08-22,279.77
CUST0138,2024-11-17,154.57
CUST0532,2024-07-03,122.79
CUST0043,2024-05-06,261.01
CUST0345,2024-05-26,231.06
CUST0443,2024-06-04,190.08
CUST0510,2024-07-21,143.78
CUST0026,2024-09-30,226.43
CUST0272,2024-02-04,47.19
CUST0924,2024-11-18,154.31
CUST0514,2024-04-12,277.86
CUST0081,2024-08-11,464.04
CUST0101,2024-10-31,44.96
CUST0040,2024-03-26,108.15
CUST0202,2024-01-20,171.33
CUST0310,2024-01-16,424.27
CUST0196,2024-01-04,305.98
CUST0142,2024-03-27,457.07
CUST0009,2024-07-30,148.1
CUST0355,2024-06-07,473.45
CUST0842,2024-03-09,381.32
CUST0013,2024-05-03,330.5
CUST0780,2024-10-15,434.08
CUST0234,2024-09-05,364.43
CUST0215,2024-05-02,124.52
CUST0602,2024-03-23,381.23
CUST0740,2024-05-08,176.92
CUST0088,2024-07-23,424.44
CUST0440,2024-01-08,214.67
CUST0450,2024-05-14,427.94
CUST0031,2024-06-22,78.09
CUST0895,2024-10-26,159.73
CUST0756,2024-12-26,254.9
CUST0675,2024-07-02,176.51
CUST0430,2024-05-27,346.02
CUST0414,2024-01-12,273.43
CUST0334,2024-03-05,21.39
CUST0805,2024-12-14,461.85
CUST0158,2024-07-14,288.41
CUST0819,2024-02-26,457.74
CUST0588,2024-06-13,490.28
CUST0210,2024-06-13,41.22
CUST0396,2024-09-25,242.64
CUST0337,2024-03-14,481.35
CUST0655,2024-07-28,55.69
CUST0107,2024-01-20,280.92
CUST0033,2024-01-13,305.65
CUST0028,2024-09-26,107.51
CUST0934,2024-06-16,149.07
CUST0239,2024-08-03,333.19
CUST0072,2024-05-12,38.15
CUST0531,2024-12-25,94.19
CUST0881,2024-06-03,201.64
CUST0114,2024-10-25,272.86
CUST0490,2024-11-25,200.61
CUST0926,2024-09-16,73.67
CUST0211,2024-07-25,221.78
CUST0727,2024-01-25,242.64
CUST0619,2024-03-11,470.19
CUST0602,2024-09-18,256.21
CUST0702,2024-05-10,144.97
CUST0008,2024-10-18,228.41
CUST0845,2024-06-09,306.38
CUST0253,2024-04-05,171.16
CUST0583,2024-04-23,235.5
CUST0590,2024-12-10,371.27
CUST0295,2024-02-04,441.69
CUST0468,2024-07-06,353.16
CUST0729,2024-07-31,201.63
CUST0844,2024-10-02,213.38
CUST0184,2024-02-18,369.29
CUST0469,2024-06-17,456.31
CUST0188,2024-01-08,288.62
CUST0403,2024-01-08,473.39
CUST0246,2024-10-11,144.15
CUST0644,2024-03-30,153.03
CUST0939,2024-11-26,352.04
CUST0740,2024-09-10,455.28
CUST0422,2024-03-22,69.4
CUST0378,2024-11-21,380.14
CUST0517,2024-07-17,210.95
CUST0169,2024-08-23,111.61
CUST0046,2024-05-08,23.09
CUST0655,2024-01-10,341.05
CUST0473,2024-06-18,178.39
CUST0409,2024-09-22,204.37
CUST0011,2024-08-24,66.19
CUST0940,2024-10-22,170.28
CUST0767,2024-05-07,247.53
CUST0070,2024-11-18,278.73
CUST0249,2024-05-20,78.73
CUST0841,2024-08-10,422.37
CUST0175,2024-12-21,307.42
CUST0182,2024-08-02,70.83
CUST0760,2024-06-13,92.54
CUST0688,2024-12-25,341.92
CUST0158,2024-05-19,185.46
CUST0222,2024-12-13,447.42
CUST0546,2024-09-11,226.61
CUST0049,2024-02-09,407.64
CUST0657,2024-01-26,361.04
CUST0919,2024-11-08,201.4
CUST0316,2024-05-17,35.68
CUST0005,2024-12-06,388.48
CUST0786,2024-09-18,465.12
CUST0384,2024-08-30,107.99
CUST0017,2024-05-29,23.69
CUST0015,2024-07-11,412.06
CUST0697,2024-01-23,40.95
CUST0982,2024-11-11,400.49
CUST0851,2024-01-25,92.26
CUST0172,2024-12-08,213.68
CUST0111,2024-07-16,168.11
CUST0642,2024-09-24,316.09
CUST0957,2024-03-28,203.58
CUST0439,2024-10-30,123.88
CUST0109,2024-07-01,168.45
CUST0016,2024-06-08,330.46
CUST0013,2024-06-14,114.26
CUST0226,2024-11-27,332.4
CUST0286,2024-02-02,315.72
CUST0045,2024-11-26,443.88
CUST0421,2024-07-29,386.1
CUST0512,2024-11-08,359.14
CUST0811,2024-03-14,94.01
CUST0983,2024-11-12,303.93
CUST0647,2024-01-09,200.4
CUST0947,2024-01-10,75.14
CUST0180,2024-02-09,383.24
CUST0705,2024-07-21,489.23
CUST0683,2024-04-28,43.08
CUST0019,2024-02-23,456.93
CUST0460,2024-06-18,260.4
CUST0760,2024-09-02,256.68
CUST0722,2024-12-24,123.98
CUST0632,2024-10-28,161.34
CUST0756,2024-05-25,381.05
CUST0635,2024-11-20,39.36
CUST0384,2024-04-19,155.34
CUST0156,2024-06-21,110.15
CUST0039,2024-08-31,462.47
CUST0613,2024-05-17,372.24
CUST0337,2024-10-23,146.28
CUST0660,2024-12-10,265.23
CUST0425,2024-02-03,408.23
CUST0769,2024-12-18,122.21
CUST0751,2024-07-14,177.94
CUST0211,2024-03-29,36.5
CUST0940,2024-01-25,494.3
CUST0821,2024-01-14,351.18
CUST0228,2024-02-23,437.63
CUST0534,2024-07-19,99.94
CUST0645,2024-12-27,41.66
CUST0504,2024-11-25,477.29
CUST0054,2024-02-10,496.09
CUST0961,2024-09-17,71.52
CUST0178,2024-03-02,278.94
CUST0815,2024-09-17,125.79
CUST0081,2024-05-26,365.24
CUST0319,2024-10-07,363.62
CUST0251,2024-05-27,96.45
CUST0255,2024-07-28,149.82
CUST0460,2024-02-09,108.69
CUST0884,2024-04-28,49.21
CUST0996,2024-06-29,205.14
CUST0172,2024-05-03,226.27
CUST0518,2024-02-22,370.11
CUST0779,2024-10-12,411.61
CUST0813,2024-04-28,19.71
CUST0391,2024-05-26,428.48
CUST0778,2024-07-30,301.64
CUST0157,2024-03-22,366.06
CUST0264,2024-06-19,237.19
CUST0465,2024-08-07,193.82
CUST0621,2024-04-28,45.25
CUST0140,2024-05-04,105.9
CUST0939,2024-09-24,12.05
CUST0883,2024-04-18,367.88
CUST0384,2024-04-23,208.23
CUST0426,2024-06-11,485.54
CUST0383,2024-06-17,249.88
CUST0657,2024-03-04,44.9
CUST0907,2024-12-11,496.31
CUST0128,2024-06-16,466.74
CUST0167,2024-09-22,383.85
CUST0981,2024-08-22,387.92
CUST0770,2024-07-05,259.71
CUST0501,2024-02-09,347.36
CUST0714,2024-12-01,328.94
CUST0949,2024-05-27,370.48
CUST0249,2024-04-30,26.91
CUST0833,2024-06-28,319.17
CUST0693,2024-12-16,351.76
CUST0661,2024-10-16,138.05
CUST0467,2024-01-17,82.21
CUST0254,2024-02-26,293.39
CUST0679,2024-10-09,16.05
CUST0790,2024-11-13,325.75
CUST0939,2024-06-17,204.86
